name,tree,repl,model,logl,df,aic,aicc,bic
PF05188,NA,NA,Dayhoff,13067.110,83,26300.219,26407.481,26579.595
PF05188,NA,NA,Dayhoff+I,13067.092,84,26302.184,26412.882,26584.926
PF05188,NA,NA,Dayhoff+G4,12884.141,84,25936.282,26046.980,26219.024
PF05188,NA,NA,Dayhoff+I+G4,12884.151,85,25938.302,26052.521,26224.410
PF05188,NA,NA,Dayhoff+F,12959.718,102,26123.437,26312.734,26466.766
PF05188,NA,NA,Dayhoff+F+I,12959.690,103,26125.379,26320.143,26472.075
PF05188,NA,NA,Dayhoff+F+G4,12776.864,103,25759.728,25954.491,26106.423
PF05188,NA,NA,Dayhoff+F+I+G4,12776.862,104,25761.723,25962.090,26111.785
PF05188,NA,NA,mtMAM,13891.485,83,27948.969,28056.231,28228.345
PF05188,NA,NA,mtMAM+I,13891.478,84,27950.957,28061.654,28233.699
PF05188,NA,NA,mtMAM+G4,13512.700,84,27193.400,27304.098,27476.142
PF05188,NA,NA,mtMAM+I+G4,13512.707,85,27195.415,27309.634,27481.523
PF05188,NA,NA,mtMAM+F,13280.173,102,26764.347,26953.644,27107.676
PF05188,NA,NA,mtMAM+F+I,13280.131,103,26766.262,26961.026,27112.958
PF05188,NA,NA,mtMAM+F+G4,12974.046,103,26154.092,26348.855,26500.787
PF05188,NA,NA,mtMAM+F+I+G4,12974.003,104,26156.007,26356.374,26506.068
PF05188,NA,NA,JTT,12933.645,83,26033.290,26140.551,26312.666
PF05188,NA,NA,JTT+I,12933.619,84,26035.238,26145.936,26317.980
PF05188,NA,NA,JTT+G4,12771.288,84,25710.576,25821.274,25993.318
PF05188,NA,NA,JTT+I+G4,12771.301,85,25712.601,25826.820,25998.709
PF05188,NA,NA,JTT+F,12867.980,102,25939.959,26129.257,26283.289
PF05188,NA,NA,JTT+F+I,12867.960,103,25941.920,26136.684,26288.616
PF05188,NA,NA,JTT+F+G4,12706.855,103,25619.709,25814.473,25966.405
PF05188,NA,NA,JTT+F+I+G4,12706.854,104,25621.707,25822.074,25971.769
PF05188,NA,NA,WAG,12847.772,83,25861.545,25968.806,26140.921
PF05188,NA,NA,WAG+I,12847.765,84,25863.530,25974.228,26146.272
PF05188,NA,NA,WAG+G4,12722.032,84,25612.064,25722.762,25894.806
PF05188,NA,NA,WAG+I+G4,12722.033,85,25614.066,25728.285,25900.174
PF05188,NA,NA,WAG+F,12791.372,102,25786.743,25976.041,26130.073
PF05188,NA,NA,WAG+F+I,12791.356,103,25788.712,25983.475,26135.407
PF05188,NA,NA,WAG+F+G4,12660.252,103,25526.505,25721.268,25873.200
PF05188,NA,NA,WAG+F+I+G4,12660.251,104,25528.502,25728.869,25878.564
PF05188,NA,NA,cpREV,12881.968,83,25929.937,26037.198,26209.313
PF05188,NA,NA,cpREV+I,12881.950,84,25931.899,26042.597,26214.641
PF05188,NA,NA,cpREV+G4,12759.304,84,25686.608,25797.306,25969.350
PF05188,NA,NA,cpREV+I+G4,12759.301,85,25688.601,25802.820,25974.709
PF05188,NA,NA,cpREV+F,12857.162,102,25918.323,26107.620,26261.653
PF05188,NA,NA,cpREV+F+I,12857.158,103,25920.315,26115.079,26267.011
PF05188,NA,NA,cpREV+F+G4,12709.148,103,25624.296,25819.060,25970.992
PF05188,NA,NA,cpREV+F+I+G4,12709.145,104,25626.289,25826.656,25976.351
PF05188,NA,NA,mtREV,13599.145,83,27364.291,27471.552,27643.667
PF05188,NA,NA,mtREV+I,13599.144,84,27366.289,27476.987,27649.031
PF05188,NA,NA,mtREV+G4,13344.665,84,26857.330,26968.028,27140.072
PF05188,NA,NA,mtREV+I+G4,13344.653,85,26859.306,26973.525,27145.414
PF05188,NA,NA,mtREV+F,13018.570,102,26241.141,26430.438,26584.470
PF05188,NA,NA,mtREV+F+I,13018.527,103,26243.054,26437.818,26589.750
PF05188,NA,NA,mtREV+F+G4,12793.010,103,25792.019,25986.783,26138.715
PF05188,NA,NA,mtREV+F+I+G4,12792.999,104,25793.998,25994.365,26144.060
PF05188,NA,NA,rtREV,12900.812,83,25967.623,26074.885,26246.999
PF05188,NA,NA,rtREV+I,12900.793,84,25969.587,26080.285,26252.329
PF05188,NA,NA,rtREV+G4,12763.050,84,25694.101,25804.798,25976.843
PF05188,NA,NA,rtREV+I+G4,12763.050,85,25696.100,25810.319,25982.208
PF05188,NA,NA,rtREV+F,12786.145,102,25776.289,25965.587,26119.619
PF05188,NA,NA,rtREV+F+I,12786.138,103,25778.276,25973.040,26124.972
PF05188,NA,NA,rtREV+F+G4,12622.205,103,25450.409,25645.173,25797.105
PF05188,NA,NA,rtREV+F+I+G4,12622.204,104,25452.408,25652.775,25802.469
PF05188,NA,NA,mtART,13759.512,83,27685.024,27792.286,27964.400
PF05188,NA,NA,mtART+I,13759.493,84,27686.986,27797.684,27969.728
PF05188,NA,NA,mtART+G4,13396.788,84,26961.575,27072.273,27244.317
PF05188,NA,NA,mtART+I+G4,13396.796,85,26963.592,27077.811,27249.700
PF05188,NA,NA,mtART+F,13195.842,102,26595.684,26784.981,26939.013
PF05188,NA,NA,mtART+F+I,13195.822,103,26597.643,26792.407,26944.339
PF05188,NA,NA,mtART+F+G4,12878.392,103,25962.784,26157.547,26309.479
PF05188,NA,NA,mtART+F+I+G4,12878.390,104,25964.781,26165.148,26314.842
PF05188,NA,NA,mtZOA,13492.028,83,27150.056,27257.317,27429.432
PF05188,NA,NA,mtZOA+I,13492.023,84,27152.045,27262.743,27434.787
PF05188,NA,NA,mtZOA+G4,13176.151,84,26520.302,26631.000,26803.044
PF05188,NA,NA,mtZOA+I+G4,13176.166,85,26522.332,26636.551,26808.440
PF05188,NA,NA,mtZOA+F,13081.999,102,26367.999,26557.296,26711.328
PF05188,NA,NA,mtZOA+F+I,13081.979,103,26369.959,26564.723,26716.654
PF05188,NA,NA,mtZOA+F+G4,12797.793,103,25801.585,25996.349,26148.281
PF05188,NA,NA,mtZOA+F+I+G4,12797.782,104,25803.564,26003.930,26153.625
PF05188,NA,NA,VT,12809.149,83,25784.298,25891.560,26063.674
PF05188,NA,NA,VT+I,12809.118,84,25786.235,25896.933,26068.977
PF05188,NA,NA,VT+G4,12691.277,84,25550.554,25661.252,25833.296
PF05188,NA,NA,VT+I+G4,12691.281,85,25552.561,25666.780,25838.669
PF05188,NA,NA,VT+F,12772.244,102,25748.487,25937.785,26091.817
PF05188,NA,NA,VT+F+I,12772.233,103,25750.467,25945.230,26097.162
PF05188,NA,NA,VT+F+G4,12652.442,103,25510.883,25705.647,25857.579
PF05188,NA,NA,VT+F+I+G4,12652.438,104,25512.876,25713.243,25862.937
PF05188,NA,NA,LG,12825.390,83,25816.781,25924.042,26096.157
PF05188,NA,NA,LG+I,12825.377,84,25818.753,25929.451,26101.495
PF05188,NA,NA,LG+G4,12657.110,84,25482.221,25592.919,25764.963
PF05188,NA,NA,LG+I+G4,12657.109,85,25484.218,25598.436,25770.326
PF05188,NA,NA,LG+F,12791.128,102,25786.257,25975.554,26129.586
PF05188,NA,NA,LG+F+I,12791.110,103,25788.219,25982.983,26134.915
PF05188,NA,NA,LG+F+G4,12616.409,103,25438.817,25633.581,25785.513
PF05188,NA,NA,LG+F+I+G4,12616.405,104,25440.811,25641.178,25790.872
PF05188,NA,NA,DCMut,13066.244,83,26298.489,26405.750,26577.865
PF05188,NA,NA,DCMut+I,13066.232,84,26300.463,26411.161,26583.205
PF05188,NA,NA,DCMut+G4,12883.997,84,25935.995,26046.692,26218.737
PF05188,NA,NA,DCMut+I+G4,12883.992,85,25937.984,26052.203,26224.092
PF05188,NA,NA,DCMut+F,12959.251,102,26122.502,26311.799,26465.831
PF05188,NA,NA,DCMut+F+I,12959.219,103,26124.439,26319.202,26471.134
PF05188,NA,NA,DCMut+F+G4,12776.934,103,25759.869,25954.632,26106.564
PF05188,NA,NA,DCMut+F+I+G4,12776.930,104,25761.860,25962.227,26111.922
PF05188,NA,NA,PMB,12832.239,83,25830.478,25937.740,26109.854
PF05188,NA,NA,PMB+I,12832.222,84,25832.445,25943.143,26115.187
PF05188,NA,NA,PMB+G4,12724.621,84,25617.243,25727.941,25899.985
PF05188,NA,NA,PMB+I+G4,12724.625,85,25619.250,25733.469,25905.358
PF05188,NA,NA,PMB+F,12805.057,102,25814.113,26003.411,26157.443
PF05188,NA,NA,PMB+F+I,12805.045,103,25816.090,26010.854,26162.785
PF05188,NA,NA,PMB+F+G4,12688.127,103,25582.254,25777.018,25928.949
PF05188,NA,NA,PMB+F+I+G4,12688.127,104,25584.253,25784.620,25934.315
PF05188,NA,NA,HIVb,13153.367,83,26472.734,26579.996,26752.110
PF05188,NA,NA,HIVb+I,13153.342,84,26474.683,26585.381,26757.425
PF05188,NA,NA,HIVb+G4,12977.721,84,26123.441,26234.139,26406.183
PF05188,NA,NA,HIVb+I+G4,12977.716,85,26125.432,26239.651,26411.540
PF05188,NA,NA,HIVb+F,13066.732,102,26337.465,26526.762,26680.795
PF05188,NA,NA,HIVb+F+I,13066.707,103,26339.414,26534.177,26686.109
PF05188,NA,NA,HIVb+F+G4,12870.799,103,25947.598,26142.362,26294.294
PF05188,NA,NA,HIVb+F+I+G4,12870.813,104,25949.627,26149.994,26299.688
PF05188,NA,NA,HIVw,13735.264,83,27636.527,27743.789,27915.903
PF05188,NA,NA,HIVw+I,13735.242,84,27638.483,27749.181,27921.225
PF05188,NA,NA,HIVw+G4,13510.830,84,27189.659,27300.357,27472.401
PF05188,NA,NA,HIVw+I+G4,13510.825,85,27191.650,27305.869,27477.758
PF05188,NA,NA,HIVw+F,13358.276,102,26920.552,27109.850,27263.882
PF05188,NA,NA,HIVw+F+I,13358.265,103,26922.530,27117.294,27269.225
PF05188,NA,NA,HIVw+F+G4,13151.538,103,26509.076,26703.840,26855.772
PF05188,NA,NA,HIVw+F+I+G4,13151.510,104,26511.021,26711.388,26861.082
PF05188,NA,NA,JTTDCMut,12936.579,83,26039.158,26146.419,26318.534
PF05188,NA,NA,JTTDCMut+I,12936.573,84,26041.146,26151.844,26323.888
PF05188,NA,NA,JTTDCMut+G4,12774.851,84,25717.701,25828.399,26000.443
PF05188,NA,NA,JTTDCMut+I+G4,12774.855,85,25719.709,25833.928,26005.817
PF05188,NA,NA,JTTDCMut+F,12868.883,102,25941.766,26131.064,26285.096
PF05188,NA,NA,JTTDCMut+F+I,12868.865,103,25943.729,26138.493,26290.425
PF05188,NA,NA,JTTDCMut+F+G4,12707.951,103,25621.903,25816.666,25968.598
PF05188,NA,NA,JTTDCMut+F+I+G4,12707.950,104,25623.901,25824.268,25973.962
PF05188,NA,NA,FLU,13170.691,83,26507.381,26614.643,26786.757
PF05188,NA,NA,FLU+I,13170.682,84,26509.364,26620.062,26792.106
PF05188,NA,NA,FLU+G4,13001.536,84,26171.071,26281.769,26453.813
PF05188,NA,NA,FLU+I+G4,13001.534,85,26173.068,26287.287,26459.176
PF05188,NA,NA,FLU+F,13051.052,102,26306.104,26495.402,26649.434
PF05188,NA,NA,FLU+F+I,13051.038,103,26308.075,26502.839,26654.771
PF05188,NA,NA,FLU+F+G4,12879.451,103,25964.902,26159.666,26311.597
PF05188,NA,NA,FLU+F+I+G4,12879.449,104,25966.898,26167.265,26316.959
PF05188,NA,NA,Blosum62,12828.641,83,25823.281,25930.543,26102.657
PF05188,NA,NA,Blosum62+I,12828.617,84,25825.234,25935.932,26107.976
PF05188,NA,NA,Blosum62+G4,12722.083,84,25612.165,25722.863,25894.907
PF05188,NA,NA,Blosum62+I+G4,12722.087,85,25614.175,25728.394,25900.283
PF05188,NA,NA,Blosum62+F,12800.858,102,25805.716,25995.013,26149.045
PF05188,NA,NA,Blosum62+F+I,12800.853,103,25807.705,26002.469,26154.401
PF05188,NA,NA,Blosum62+F+G4,12682.648,103,25571.297,25766.060,25917.992
PF05188,NA,NA,Blosum62+F+I+G4,12682.645,104,25573.291,25773.658,25923.352
PF05188,NA,NA,mtMet,13652.205,83,27470.410,27577.671,27749.786
PF05188,NA,NA,mtMet+I,13652.201,84,27472.402,27583.100,27755.144
PF05188,NA,NA,mtMet+G4,13340.819,84,26849.637,26960.335,27132.379
PF05188,NA,NA,mtMet+I+G4,13340.815,85,26851.630,26965.849,27137.738
PF05188,NA,NA,mtMet+F,13072.834,102,26349.668,26538.965,26692.997
PF05188,NA,NA,mtMet+F+I,13072.781,103,26351.561,26546.325,26698.257
PF05188,NA,NA,mtMet+F+G4,12822.997,103,25851.994,26046.758,26198.690
PF05188,NA,NA,mtMet+F+I+G4,12822.999,104,25853.998,26054.365,26204.060
PF05188,NA,NA,mtVer,13765.145,83,27696.290,27803.551,27975.666
PF05188,NA,NA,mtVer+I,13765.121,84,27698.241,27808.939,27980.983
PF05188,NA,NA,mtVer+G4,13457.990,84,27083.980,27194.678,27366.722
PF05188,NA,NA,mtVer+I+G4,13457.992,85,27085.984,27200.202,27372.092
PF05188,NA,NA,mtVer+F,13203.542,102,26611.084,26800.381,26954.413
PF05188,NA,NA,mtVer+F+I,13203.485,103,26612.969,26807.733,26959.665
PF05188,NA,NA,mtVer+F+G4,12929.587,103,26065.175,26259.938,26411.870
PF05188,NA,NA,mtVer+F+I+G4,12929.581,104,26067.162,26267.529,26417.224
PF05188,NA,NA,mtInv,13680.555,83,27527.109,27634.371,27806.485
PF05188,NA,NA,mtInv+I,13680.534,84,27529.068,27639.766,27811.810
PF05188,NA,NA,mtInv+G4,13390.973,84,26949.946,27060.643,27232.688
PF05188,NA,NA,mtInv+I+G4,13390.967,85,26951.934,27066.153,27238.042
PF05188,NA,NA,mtInv+F,12993.954,102,26191.908,26381.205,26535.237
PF05188,NA,NA,mtInv+F+I,12993.921,103,26193.842,26388.605,26540.537
PF05188,NA,NA,mtInv+F+G4,12764.214,103,25734.428,25929.192,26081.124
PF05188,NA,NA,mtInv+F+I+G4,12764.210,104,25736.421,25936.788,26086.482
PF07732,NA,NA,Dayhoff,22495.360,257,45504.719,178116.719,46243.645
PF07732,NA,NA,Dayhoff+I,22359.104,258,45234.207,178878.207,45976.008
PF07732,NA,NA,Dayhoff+G4,21680.630,258,43877.259,177521.259,44619.060
PF07732,NA,NA,Dayhoff+I+G4,21659.107,259,43836.214,178516.214,44580.891
PF07732,NA,NA,Dayhoff+F,22433.458,276,45418.915,198322.915,46212.470
PF07732,NA,NA,Dayhoff+F+I,22314.492,277,45182.984,199194.984,45979.414
PF07732,NA,NA,Dayhoff+F+G4,21638.718,277,43831.435,197843.435,44627.865
PF07732,NA,NA,Dayhoff+F+I+G4,21620.778,278,43797.557,198921.557,44596.861
PF07732,NA,NA,mtMAM,24682.672,257,49879.344,182491.344,50618.270
PF07732,NA,NA,mtMAM+I,24605.581,258,49727.161,183371.161,50468.962
PF07732,NA,NA,mtMAM+G4,23124.353,258,46764.706,180408.706,47506.507
PF07732,NA,NA,mtMAM+I+G4,23114.290,259,46746.579,181426.579,47491.255
PF07732,NA,NA,mtMAM+F,23956.933,276,48465.865,201369.865,49259.420
PF07732,NA,NA,mtMAM+F+I,23862.907,277,48279.814,202291.814,49076.244
PF07732,NA,NA,mtMAM+F+G4,22624.121,277,45802.243,199814.243,46598.672
PF07732,NA,NA,mtMAM+F+I+G4,22615.610,278,45787.220,200911.220,46586.525
PF07732,NA,NA,JTT,22325.594,257,45165.189,177777.189,45904.114
PF07732,NA,NA,JTT+I,22213.390,258,44942.780,178586.780,45684.581
PF07732,NA,NA,JTT+G4,21514.969,258,43545.939,177189.939,44287.740
PF07732,NA,NA,JTT+I+G4,21498.247,259,43514.493,178194.493,44259.169
PF07732,NA,NA,JTT+F,22426.746,276,45405.492,198309.492,46199.047
PF07732,NA,NA,JTT+F+I,22325.748,277,45205.497,199217.497,46001.926
PF07732,NA,NA,JTT+F+G4,21627.377,277,43808.754,197820.754,44605.184
PF07732,NA,NA,JTT+F+I+G4,21613.687,278,43783.373,198907.373,44582.678
PF07732,NA,NA,WAG,21957.020,257,44428.039,177040.039,45166.965
PF07732,NA,NA,WAG+I,21852.040,258,44220.079,177864.079,44961.880
PF07732,NA,NA,WAG+G4,21266.620,258,43049.240,176693.240,43791.041
PF07732,NA,NA,WAG+I+G4,21248.890,259,43015.780,177695.780,43760.456
PF07732,NA,NA,WAG+F,21962.738,276,44477.476,197381.476,45271.031
PF07732,NA,NA,WAG+F+I,21867.778,277,44289.556,198301.556,45085.986
PF07732,NA,NA,WAG+F+G4,21286.515,277,43127.030,197139.030,43923.460
PF07732,NA,NA,WAG+F+I+G4,21271.224,278,43098.448,198222.448,43897.753
PF07732,NA,NA,cpREV,22117.636,257,44749.271,177361.271,45488.197
PF07732,NA,NA,cpREV+I,22011.775,258,44539.550,178183.550,45281.351
PF07732,NA,NA,cpREV+G4,21483.461,258,43482.922,177126.922,44224.723
PF07732,NA,NA,cpREV+I+G4,21462.013,259,43442.027,178122.027,44186.703
PF07732,NA,NA,cpREV+F,22089.335,276,44730.669,197634.669,45524.224
PF07732,NA,NA,cpREV+F+I,21982.939,277,44519.877,198531.877,45316.307
PF07732,NA,NA,cpREV+F+G4,21475.745,277,43505.491,197517.491,44301.920
PF07732,NA,NA,cpREV+F+I+G4,21454.898,278,43465.796,198589.796,44265.101
PF07732,NA,NA,mtREV,23427.041,257,47368.082,179980.082,48107.008
PF07732,NA,NA,mtREV+I,23341.338,258,47198.677,180842.677,47940.478
PF07732,NA,NA,mtREV+G4,22409.611,258,45335.222,178979.222,46077.023
PF07732,NA,NA,mtREV+I+G4,22397.387,259,45312.775,179992.775,46057.451
PF07732,NA,NA,mtREV+F,22875.732,276,46303.465,199207.465,47097.019
PF07732,NA,NA,mtREV+F+I,22776.147,277,46106.293,200118.293,46902.723
PF07732,NA,NA,mtREV+F+G4,21953.983,277,44461.967,198473.967,45258.396
PF07732,NA,NA,mtREV+F+I+G4,21942.296,278,44440.591,199564.591,45239.896
PF07732,NA,NA,rtREV,22088.851,257,44691.701,177303.701,45430.627
PF07732,NA,NA,rtREV+I,22006.311,258,44528.622,178172.622,45270.423
PF07732,NA,NA,rtREV+G4,21344.726,258,43205.452,176849.452,43947.253
PF07732,NA,NA,rtREV+I+G4,21333.501,259,43185.001,177865.001,43929.677
PF07732,NA,NA,rtREV+F,22150.783,276,44853.565,197757.565,45647.120
PF07732,NA,NA,rtREV+F+I,22068.208,277,44690.416,198702.416,45486.846
PF07732,NA,NA,rtREV+F+G4,21379.623,277,43313.247,197325.247,44109.676
PF07732,NA,NA,rtREV+F+I+G4,21368.871,278,43293.743,198417.743,44093.048
PF07732,NA,NA,mtART,24137.828,257,48789.657,181401.657,49528.583
PF07732,NA,NA,mtART+I,24034.069,258,48584.138,182228.138,49325.938
PF07732,NA,NA,mtART+G4,22849.015,258,46214.031,179858.031,46955.832
PF07732,NA,NA,mtART+I+G4,22826.696,259,46171.392,180851.392,46916.068
PF07732,NA,NA,mtART+F,23219.192,276,46990.384,199894.384,47783.938
PF07732,NA,NA,mtART+F+I,23107.061,277,46768.122,200780.122,47564.551
PF07732,NA,NA,mtART+F+G4,22181.287,277,44916.573,198928.573,45713.003
PF07732,NA,NA,mtART+F+I+G4,22169.081,278,44894.161,200018.161,45693.466
PF07732,NA,NA,mtZOA,23458.935,257,47431.869,180043.869,48170.795
PF07732,NA,NA,mtZOA+I,23353.235,258,47222.470,180866.470,47964.270
PF07732,NA,NA,mtZOA+G4,22299.014,258,45114.028,178758.028,45855.829
PF07732,NA,NA,mtZOA+I+G4,22289.244,259,45096.488,179776.488,45841.164
PF07732,NA,NA,mtZOA+F,22825.481,276,46202.961,199106.961,46996.516
PF07732,NA,NA,mtZOA+F+I,22714.625,277,45983.250,199995.250,46779.680
PF07732,NA,NA,mtZOA+F+G4,21879.767,277,44313.534,198325.534,45109.963
PF07732,NA,NA,mtZOA+F+I+G4,21866.106,278,44288.212,199412.212,45087.517
PF07732,NA,NA,VT,21958.208,257,44430.417,177042.417,45169.342
PF07732,NA,NA,VT+I,21862.022,258,44240.043,177884.043,44981.844
PF07732,NA,NA,VT+G4,21271.966,258,43059.932,176703.932,43801.733
PF07732,NA,NA,VT+I+G4,21256.358,259,43030.716,177710.716,43775.392
PF07732,NA,NA,VT+F,22030.289,276,44612.578,197516.578,45406.132
PF07732,NA,NA,VT+F+I,21939.640,277,44433.279,198445.279,45229.709
PF07732,NA,NA,VT+F+G4,21360.385,277,43274.770,197286.770,44071.200
PF07732,NA,NA,VT+F+I+G4,21345.987,278,43247.974,198371.974,44047.278
PF07732,NA,NA,LG,22007.824,257,44529.648,177141.648,45268.574
PF07732,NA,NA,LG+I,21909.823,258,44335.646,177979.646,45077.446
PF07732,NA,NA,LG+G4,21215.998,258,42947.997,176591.997,43689.798
PF07732,NA,NA,LG+I+G4,21202.258,259,42922.517,177602.517,43667.193
PF07732,NA,NA,LG+F,22085.527,276,44723.053,197627.053,45516.608
PF07732,NA,NA,LG+F+I,21989.638,277,44533.275,198545.275,45329.705
PF07732,NA,NA,LG+F+G4,21287.412,277,43128.825,197140.825,43925.254
PF07732,NA,NA,LG+F+I+G4,21274.496,278,43104.993,198228.993,43904.297
PF07732,NA,NA,DCMut,22493.046,257,45500.092,178112.092,46239.017
PF07732,NA,NA,DCMut+I,22357.025,258,45230.050,178874.050,45971.851
PF07732,NA,NA,DCMut+G4,21679.381,258,43874.762,177518.762,44616.563
PF07732,NA,NA,DCMut+I+G4,21657.871,259,43833.742,178513.742,44578.418
PF07732,NA,NA,DCMut+F,22431.782,276,45415.564,198319.564,46209.118
PF07732,NA,NA,DCMut+F+I,22312.941,277,45179.881,199191.881,45976.311
PF07732,NA,NA,DCMut+F+G4,21638.079,277,43830.158,197842.158,44626.588
PF07732,NA,NA,DCMut+F+I+G4,21620.122,278,43796.244,198920.244,44595.549
PF07732,NA,NA,PMB,21905.121,257,44324.241,176936.241,45063.167
PF07732,NA,NA,PMB+I,21816.050,258,44148.099,177792.099,44889.900
PF07732,NA,NA,PMB+G4,21273.034,258,43062.067,176706.067,43803.868
PF07732,NA,NA,PMB+I+G4,21256.284,259,43030.568,177710.568,43775.244
PF07732,NA,NA,PMB+F,21954.776,276,44461.552,197365.552,45255.107
PF07732,NA,NA,PMB+F+I,21866.180,277,44286.359,198298.359,45082.789
PF07732,NA,NA,PMB+F+G4,21335.792,277,43225.584,197237.584,44022.014
PF07732,NA,NA,PMB+F+I+G4,21319.279,278,43194.558,198318.558,43993.863
PF07732,NA,NA,HIVb,23046.238,257,46606.477,179218.477,47345.402
PF07732,NA,NA,HIVb+I,22917.095,258,46350.190,179994.190,47091.991
PF07732,NA,NA,HIVb+G4,22094.106,258,44704.213,178348.213,45446.014
PF07732,NA,NA,HIVb+I+G4,22077.415,259,44672.831,179352.831,45417.507
PF07732,NA,NA,HIVb+F,23126.164,276,46804.329,199708.329,47597.883
PF07732,NA,NA,HIVb+F+I,23006.979,277,46567.957,200579.957,47364.387
PF07732,NA,NA,HIVb+F+G4,22184.938,277,44923.876,198935.876,45720.306
PF07732,NA,NA,HIVb+F+I+G4,22170.017,278,44896.034,200020.034,45695.339
PF07732,NA,NA,HIVw,23927.107,257,48368.213,180980.213,49107.139
PF07732,NA,NA,HIVw+I,23798.765,258,48113.530,181757.530,48855.331
PF07732,NA,NA,HIVw+G4,22989.623,258,46495.246,180139.246,47237.047
PF07732,NA,NA,HIVw+I+G4,22963.788,259,46445.576,181125.576,47190.252
PF07732,NA,NA,HIVw+F,23834.053,276,48220.106,201124.106,49013.660
PF07732,NA,NA,HIVw+F+I,23714.240,277,47982.480,201994.480,48778.910
PF07732,NA,NA,HIVw+F+G4,22879.176,277,46312.353,200324.353,47108.782
PF07732,NA,NA,HIVw+F+I+G4,22863.327,278,46282.653,201406.653,47081.958
PF07732,NA,NA,JTTDCMut,22315.764,257,45145.529,177757.529,45884.455
PF07732,NA,NA,JTTDCMut+I,22205.259,258,44926.517,178570.517,45668.318
PF07732,NA,NA,JTTDCMut+G4,21508.493,258,43532.987,177176.987,44274.788
PF07732,NA,NA,JTTDCMut+I+G4,21492.238,259,43502.477,178182.477,44247.153
PF07732,NA,NA,JTTDCMut+F,22415.063,276,45382.126,198286.126,46175.681
PF07732,NA,NA,JTTDCMut+F+I,22315.274,277,45184.548,199196.548,45980.977
PF07732,NA,NA,JTTDCMut+F+G4,21617.198,277,43788.397,197800.397,44584.826
PF07732,NA,NA,JTTDCMut+F+I+G4,21603.812,278,43763.623,198887.623,44562.928
PF07732,NA,NA,FLU,22638.240,257,45790.479,178402.479,46529.405
PF07732,NA,NA,FLU+I,22527.908,258,45571.817,179215.817,46313.618
PF07732,NA,NA,FLU+G4,21794.887,258,44105.773,177749.773,44847.574
PF07732,NA,NA,FLU+I+G4,21779.582,259,44077.164,178757.164,44821.840
PF07732,NA,NA,FLU+F,22609.837,276,45771.674,198675.674,46565.229
PF07732,NA,NA,FLU+F+I,22519.167,277,45592.333,199604.333,46388.763
PF07732,NA,NA,FLU+F+G4,21789.509,277,44133.018,198145.018,44929.448
PF07732,NA,NA,FLU+F+I+G4,21780.533,278,44117.066,199241.066,44916.371
PF07732,NA,NA,Blosum62,21899.105,257,44312.210,176924.210,45051.136
PF07732,NA,NA,Blosum62+I,21817.466,258,44150.931,177794.931,44892.732
PF07732,NA,NA,Blosum62+G4,21266.350,258,43048.700,176692.700,43790.501
PF07732,NA,NA,Blosum62+I+G4,21251.375,259,43020.749,177700.749,43765.425
PF07732,NA,NA,Blosum62+F,21931.212,276,44414.424,197318.424,45207.979
PF07732,NA,NA,Blosum62+F+I,21848.805,277,44251.610,198263.610,45048.040
PF07732,NA,NA,Blosum62+F+G4,21310.862,277,43175.723,197187.723,43972.153
PF07732,NA,NA,Blosum62+F+I+G4,21296.275,278,43148.551,198272.551,43947.856
PF07732,NA,NA,mtMet,23661.257,257,47836.515,180448.515,48575.441
PF07732,NA,NA,mtMet+I,23567.041,258,47650.082,181294.082,48391.882
PF07732,NA,NA,mtMet+G4,22504.780,258,45525.560,179169.560,46267.361
PF07732,NA,NA,mtMet+I+G4,22495.164,259,45508.328,180188.328,46253.004
PF07732,NA,NA,mtMet+F,23022.394,276,46596.787,199500.787,47390.342
PF07732,NA,NA,mtMet+F+I,22921.628,277,46397.257,200409.257,47193.687
PF07732,NA,NA,mtMet+F+G4,22051.769,277,44657.538,198669.538,45453.968
PF07732,NA,NA,mtMet+F+I+G4,22040.862,278,44637.725,199761.725,45437.030
PF07732,NA,NA,mtVer,24062.671,257,48639.342,181251.342,49378.268
PF07732,NA,NA,mtVer+I,23972.302,258,48460.604,182104.604,49202.405
PF07732,NA,NA,mtVer+G4,22744.848,258,46005.696,179649.696,46747.497
PF07732,NA,NA,mtVer+I+G4,22737.854,259,45993.709,180673.709,46738.385
PF07732,NA,NA,mtVer+F,23587.013,276,47726.026,200630.026,48519.580
PF07732,NA,NA,mtVer+F+I,23476.448,277,47506.896,201518.896,48303.326
PF07732,NA,NA,mtVer+F+G4,22451.819,277,45457.639,199469.639,46254.069
PF07732,NA,NA,mtVer+F+I+G4,22442.662,278,45441.324,200565.324,46240.629
PF07732,NA,NA,mtInv,23534.723,257,47583.445,180195.445,48322.371
PF07732,NA,NA,mtInv+I,23436.739,258,47389.478,181033.478,48131.279
PF07732,NA,NA,mtInv+G4,22512.033,258,45540.066,179184.066,46281.867
PF07732,NA,NA,mtInv+I+G4,22499.654,259,45517.308,180197.308,46261.984
PF07732,NA,NA,mtInv+F,22617.091,276,45786.183,198690.183,46579.737
PF07732,NA,NA,mtInv+F+I,22514.900,277,45583.800,199595.800,46380.230
PF07732,NA,NA,mtInv+F+G4,21764.918,277,44083.837,198095.837,44880.266
PF07732,NA,NA,mtInv+F+I+G4,21751.451,278,44058.902,199182.902,44858.207
PF02210,NA,NA,Dayhoff,63929.325,467,128792.650,565904.650,130478.273
